type,udc_id,gen_id,name,resource_name,bus_id
GEN,PGAE,JAVASR_1_JAVSR1,Java Solar,Q965C2_7_N001,34647_Q965C2  _34.5_GU1
GEN,PGAE,PMPJCK_1_RB2SLR,Rio Bravo Solar 2,Q972GEN_7_N001,36216_Q972 GEN_34.5_GURB
GEN,PGAE,RALSTN_6_DR1,SAN MATEO COUNTY COMMUNITY COLLEGE DIST,RALSTTPB_6_N008,33363_RALSTON _60.0_GUM1
GEN,SDGE,OTAY_6_PL1X2,"Chula Vista Energy Center, LLC",RAMCOOY_7_B1,22617_RAMCO_OY_13.8_GUA1
GEN,SDGE,CRELMN_6_RAMON1,Ramona 1,RAMNGEN_7_N002,22154_RAMN GEN_12.0_GU1
GEN,SDGE,CRELMN_6_RAMON2,Ramona 2,RAMNGEN_7_N003,22154_RAMN GEN_12.0_GU2
GEN,SDGE,CRELMN_6_RAMSR3,Ramona Solar Energy,RAMONAGN_7_N001,99163_RAMONAGN_12.0_GURS
GEN,PGAE,NOVATO_6_LNDFL,Redwood Renewable Energy,RDWDLNDF_7_N001,32666_RDWDLNDF_12.5_GU1
GEN,SCE,RECTOR_2_QF,RECTOR QFS,RECTOR_6_N004,24212_RECTOR  _66.0_GUQF
GEN,SCE,RECTOR_2_KAWH 1,KAWEAH PH 1 UNIT 1,RECTOR_6_N007,24212_RECTOR  _66.0_GUK1
GEN,SCE,RECTOR_2_KAWEAH,KAWEAH PH 2 & 3 PSP AGGREGATE,RECTOR_6_N008,24212_RECTOR  _66.0_GUKW
GEN,SCE,RECTOR_7_TULARE,MM Tulare ,RECTOR_6_N009,24212_RECTOR  _66.0_GUM1
GEN,SCE,RECTOR_2_CREST,Rector Aggregate Solar Resources,RECTOR_6_N020,24212_RECTOR  _66.0_GUC1
GEN,PGAE,RBLUFF_6_SOLAR,2158-Stroing,REDBLFF_6_N008,31608_RED BLFF_60.0_GUM1
GEN,SCE,REDMAN_2_SOLAR,Lancaster East Avenue F,REDMGEN_7_N001,99991_REDM GEN_12.0_GUS1
GEN,SCE,REDOND_7_UNIT 5,REDONDO GEN STA. UNIT 5,REDON5G_7_B1,24121_REDON5 G_18.0_GU5
GEN,SCE,REDOND_7_UNIT 6,REDONDO GEN STA. UNIT 6,REDON6G_7_B1,24122_REDON6 G_18.0_GU6
GEN,SCE,REDOND_7_UNIT 7,REDONDO GEN STA. UNIT 7,REDON7G_7_B1,24123_REDON7 G_20.0_GU7
GEN,SCE,REDOND_7_UNIT 8,REDONDO GEN STA. UNIT 8,REDON8G_7_B1,24124_REDON8 G_20.0_GU8
GEN,PGAE,REEDLY_6_SOLAR,Terzian,REEDLEY_7_N002,34490_REEDLEY _12.0_GU1
GEN,SCE,RENWD_1_QF,Renwind re-powering project,RENWIND_1_N001,25636_RENWIND _115_GUQF
GEN,RVSD,RVSIDE_6_RERCU1,Riverside Energy Res. Ctr Unit 1,RERCU1_7_B1,24242_RERCU1  _13.8_GUR1
GEN,RVSD,RVSIDE_6_RERCU2,Riverside Energy Res. Ctr Unit 2,RERCU2_7_B1,24300_RERCU2  _13.8_GUR2
GEN,RVSD,RVSIDE_2_RERCU3,Riverside Energy Res. Ctr Unit 3,RERCU3_7_GN001,24299_RERCU3  _13.8_GUR3
GEN,RVSD,RVSIDE_2_RERCU4,Riverside Energy Res. Ctr Unit 4,RERCU4_7_GN001,24298_RERCU4  _13.8_GUR4
GEN,PGAE,RICHMN_1_SOLAR,Chevron 2,RICHGEN_7_N002,32767_RICH GEN_12.0_GUS1
GEN,PGAE,RICHMN_1_CHVSR2,Chevron 8.5,RICHGN2_7_N001,99030_RICH GN2_12.5_GUR2
GEN,PGAE,RICHMN_7_BAYENV,BAY ENVIRONMENTAL (NOVE POWER),RICHMOND_1_N004,32768_RICHMOND_115_GUM1
GEN,PGAE,RIOBRV_6_UNIT 1,KERN HYDRO (OLCESE),RIOBRVQF_6_N001,34896_RIOBRVQF_70.0_GU1
GEN,SCE,RHONDO_2_QF,RIO HONDO QFS,RIOHONDO_6_N004,24213_RIOHONDO_66.0_GUQF
GEN,SCE,RHONDO_6_PUENTE,Puente Hills GTE Facility Phase II,RIOHONDO_6_N007,24213_RIOHONDO_66.0_GUPH
GEN,PGAE,RIOOSO_1_QF,SMALL QF AGGREGATION - GRASS VALLEY,RIOOSO_1_N033,32214_RIO OSO _115_GUM1
GEN,PGAE,RVRVEW_1_UNITA1,Riverview Energy Center (GP Antioch),RIVERVG1_7_B1,33178_RIVERVG1_13.8_GU1
GEN,SCE,RDWAY_1_CREST,CREST Contracts,ROADWAY_1_N013,24607_ROADWAY _115_GUC1
GEN,PGAE,RCKCRK_7_UNIT 1,ROCK CREEK HYDRO UNIT 1,ROCKCK1_7_B1,31786_ROCK CK1_13.8_GU1
GEN,PGAE,RCKCRK_7_UNIT 2,ROCK CREEK HYDRO UNIT 2,ROCKCK2_7_B1,31788_ROCK CK2_13.8_GU2
GEN,PGAE,ROLLIN_6_UNIT,ROLLINS HYDRO,ROLLINSF_7_B1,32476_ROLLINSF_ 6.6_GU1
GEN,SCE,ROSMND_6_SOLAR,Lancaster B,ROSAMOND_6_N030,24434_ROSAMOND_66.0_GUS1
GEN,PGAE,RNDMTN_2_SLSPHY1,Silver Springs,ROUNDMT_2_N034,30245_ROUND MT_230_GUM1
GEN,SCE,RTREE_2_WIND3,Rising Tree 3,RSTREF1_7_N001,29488_RSTRE_f1_34.5_GUR3
GEN,SCE,RTREE_2_WIND1,Rising Tree 1,RSTREF2_7_N001,29489_RSTRE_f2_34.5_GUR1
GEN,SCE,RTREE_2_WIND2,Rising Tree 2,RSTREF3_7_N001,29493_RSTRE_f3_34.5_GUR2
GEN,PGAE,RUSCTY_2_UNITS,Russell City Energy Center,RUSCTY_2_UNITS-APND,N/A
GEN,PGAE,USWNDR_2_SMUD2,Solano Wind Project Phase 3,RUSSEL_7_N007,32169_RUSSEL  _21.6_GU3
GEN,PGAE,RIVRBK_1_LNDFIL,Central Valley Ag Power Oakdale,RVRBANK_1_N010,33944_RVRBANK _115_GUM1
GEN,RVSD,RVSIDE_6_SPRING,SPRINGS GENERATION PROJECT AGGREGATE,RVSIDE_6_SPRING-APND,N/A
GEN,SCE,SNCLRA_2_HOWLNG,"Houwelings Nurseries Oxnard, Inc",S.CLARA_6_N021,24127_S.CLARA _66.0_GUHN
GEN,PGAE,OLIVEP_1_SOLAR,White River Solar,S0479_7_N003,35013_S0479   _34.5_GU1
GEN,PGAE,ALPSLR_1_SPSSLR,Alpaugh 50 LLC,S473_7_N005,35012_S473    _34.5_GU2
GEN,PGAE,OLDRV1_6_SOLAR,Old River One,S517_7_N001,35091_S517    _12.5_GUF
GEN,PGAE,ARVINN_6_ORION1,Orion 1 Solar,S621AC_7_N001,39023_S621AC  _24.5_GU1
GEN,PGAE,ARVINN_6_ORION2,Orion 2 Solar,S621AC_7_N002,39023_S621AC  _24.5_GU2
GEN,PGAE,ADOBEE_1_SOLAR,Adobe Solar,S622B_7_N003,35021_S622B   _34.5_GU1
GEN,PGAE,EEKTMN_6_SOLAR1,EE K Solar 1,S625_7_N001,34627_S625    _34.5_GUE
GEN,PGAE,ADMEST_6_SOLAR,Adams East,S632_7_N001,39162_S632    _12.5_GUE
GEN,PGAE,LEPRFD_1_KANSAS,Kansas,S636_7_N001,34680_S636    _12.5_GUF
GEN,PGAE,KNTSTH_6_SOLAR,Kent South,S650AB_7_N001,39219_S650AB  _12.5_GUET
GEN,PGAE,WLDWD_1_SOLAR1,Wildwood Solar I,S654_7_N001,39181_S654    _34.5_GUFT
GEN,PGAE,SALIRV_2_UNIT,SALINAS RIVER COGEN CO.,SALNRGN_7_B1,36201_SALNR GN_13.8_GU1
GEN,PGAE,SALTSP_7_UNITS,SALT SPRINGS HYDRO AGGREGATE,SALTSP_7_UNITS-APND,N/A
GEN,SDGE,SAMPSN_6_KELCO1,KELCO QUALIFYING FACILITY,SAMPSON_6_N010,22704_SAMPSON _12.5_GUKC
GEN,SCE,SBERDO_2_RTS048,SPVP048,SANBRDNO_2_N211,24214_SANBRDNO_66.0_GU48
GEN,SCE,SBERDO_2_REDLND,Redlands RT Solar,SANBRDNO_6_GN001,24214_SANBRDNO_66.0_GURL
GEN,SCE,SBERDO_2_RTS005,SPVP005 Redlands RT Solar,SANBRDNO_6_GN002,24214_SANBRDNO_66.0_GU5
GEN,SCE,SBERDO_2_RTS007,SPVP007 Redlands RT Solar,SANBRDNO_6_GN003,24214_SANBRDNO_66.0_GU7
GEN,SCE,SBERDO_2_RTS013,SPVP013,SANBRDNO_6_GN004,24214_SANBRDNO_66.0_GU13
GEN,SCE,SBERDO_2_RTS016,SPVP016 Redlands RT Solar,SANBRDNO_6_GN005,24214_SANBRDNO_66.0_GU16
GEN,SCE,SBERDO_2_QF,SAN BERADINO QFS,SANBRDNO_6_N005,24214_SANBRDNO_66.0_GUQF
GEN,SCE,SBERDO_6_MILLCK,MILL CREEK PSP,SANBRDNO_6_N006,24214_SANBRDNO_66.0_GUMC
GEN,SCE,SBERDO_2_SNTANA,SANTA ANA PSP,SANBRDNO_6_N007,24214_SANBRDNO_66.0_GUSN
GEN,SCE,SBERDO_2_RTS011,SPVP011,SANBRDNO_6_N014,24214_SANBRDNO_66.0_GU11
GEN,SCE,SBERDO_2_SOLAR1,Redlands,SANBRDNO_6_N016,24214_SANBRDNO_66.0_GUR2
GEN,SCE,SBERDO_2_WHSHY1,Waterman Hydroelectric Station,SANBRDNO_6_N017,24214_SANBRDNO_66.0_GUW1
GEN,PGAE,SNDBAR_7_UNIT 1,SANDBAR,SANDBAR_7_B1,34060_SANDBAR _13.8_GU1
GEN,SCE,SANDLT_2_SUNITS,Mojave Solar,SANDLT_2_SUNITS-APND,N/A
GEN,PGAE,SGREGY_6_SANGER,Algonquin Power Sanger 2,SANGERCO_7_B1,34646_SANGERCO_13.8_GU1
GEN,SCE,SANITR_6_UNITS,LACSD CARSON WATER POLLUTION AGGREGATE,SANITR_6_UNITS-APND,N/A
GEN,SDGE,SANLUS_6_OCEAN,Oceanside Desalinization Plant,SANLUSRY_6_GN001,22708_SANLUSRY_69.0_GUM1
GEN,SDGE,SMRCOS_6_LNDFIL,San Marcos Energy,SANMRCOS_6_GN010,22724_SANMRCOS_69.0_GUMB
GEN,SDGE,SMRCOS_6_UNIT 1,SAN MARCOS LANDFILL BIO-GAS,SANMRCOS_6_N012,22724_SANMRCOS_69.0_GUM1
GEN,PGAE,SANTFG_7_UNITS,GEYSERS CALISTOGA AGGREGATE,SANTFG_7_UNITS-APND,N/A
GEN,SCE,SANTGO_2_LNDFL1,Bowerman Power,SANTIAGO_6_N025,24133_SANTIAGO_66.0_GULF
GEN,SCE,SANTGO_2_MABBT1,Millikan Avenue BESS,SANTIAGO_6_N026,24133_SANTIAGO_66.0_GUB1
GEN,SCE,SANWD_1_QF,San Gorgonio Farms Wind Farm,SANWIND_1_N001,25646_SANWIND _115_GUQF
GEN,SDGE,SYDRO_6_FCELL,South Bay Water Reclamation Fuel Cell,SANYSDRO_6_N013,22740_SANYSDRO_69.0_GUM1
GEN,PGAE,SARGNT_2_UNIT,SARGENT CANYON COGEN. COMPANY,SARGCNG_7_B1,36200_SARGCN G_13.8_GU1
GEN,SCE,SAUGUS_6_QF,SAUGUS QFS,SAUGUS_6_N008,24135_SAUGUS  _66.0_GUQF
GEN,SCE,SAUGUS_6_MWDFTH,Foothill Hydroelectric Recovery Plant,SAUGUS_6_N009,24135_SAUGUS  _66.0_GUMW
GEN,SCE,SAUGUS_7_LOPEZ,MM Lopez Energy,SAUGUS_6_N010,24135_SAUGUS  _66.0_GULP
GEN,SCE,SAUGUS_7_CHIQCN,Chiquita Canyon Landfill Fac,SAUGUS_6_N012,24135_SAUGUS  _66.0_GUCC
GEN,SCE,SAUGUS_6_CREST,East Portal Hydro,SAUGUS_6_N015,24135_SAUGUS  _66.0_GU1
GEN,SCE,SAUGUS_2_TOLAND,Toland Landfill gas to Energy Project,SAUGUS_7_NODE1,24135_SAUGUS  _66.0_GUTD
GEN,SCE,SBERDO_2_PSP3,Mountainview Gen Sta. Unit 3,SBERDO_2_PSP3-APND,N/A
GEN,SCE,SBERDO_2_PSP4,Mountainview Gen Sta. Unit 4,SBERDO_2_PSP4-APND,N/A
GEN,SCE,SCEC_1_PDRP01,SCEC_1_PDRP01,SCEC_1_PDRP01-APND,N/A
GEN,SCE,SCEC_1_PDRP03,PDR-A SCEC 2,SCEC_1_PDRP03-APND,N/A
GEN,SCE,SCEC_1_PDRP15,DRC-ENO-C1-LSCE,SCEC_1_PDRP15-APND,N/A
GEN,SCE,SCEC_1_PDRP21,DRC-ENO-C2-LSCE,SCEC_1_PDRP21-APND,N/A
GEN,SCE,SCEC_1_PDRP22,DRC-ENO-C3-LSCE,SCEC_1_PDRP22-APND,N/A
GEN,SCE,SCEC_1_PDRP23,DRC-ENO-C4-LSCE,SCEC_1_PDRP23-APND,N/A
GEN,SCE,SCEC_1_PDRP24,DRC-ENO-C5-LSCE,SCEC_1_PDRP24-APND,N/A
GEN,SCE,SCEC_1_PDRP26,PDR-F SCEC,SCEC_1_PDRP26-APND,N/A
GEN,SCE,SCEC_1_PDRP27,PDR-D SCEC LNE1,SCEC_1_PDRP27-APND,N/A
GEN,SCE,SCEC_1_PDRP28,PDR-C SCEC,SCEC_1_PDRP28-APND,N/A
GEN,SCE,SCEC_1_PDRP29,PDR-B SCEC,SCEC_1_PDRP29-APND,N/A
GEN,SCE,SCEC_1_PDRP30,SCEC_1_PDRP30,SCEC_1_PDRP30-APND,N/A
GEN,SCE,SCEC_1_PDRP31,SCEC_1_PDRP31,SCEC_1_PDRP31-APND,N/A
GEN,SCE,SCEC_1_PDRP32,SCEC_1_PDRP32,SCEC_1_PDRP32-APND,N/A
GEN,SCE,SCEC_1_PDRP33,PDR-A SCEC,SCEC_1_PDRP33-APND,N/A
GEN,SCE,SCEC_1_PDRP34,DRC-ECI-C-LSCE,SCEC_1_PDRP34-APND,N/A
GEN,SCE,SCEC_1_PDRP35,CBP-1-4-C-LSEL1,SCEC_1_PDRP35-APND,N/A
GEN,SCE,SCEC_1_PDRP36,PDR-D SCEC 1,SCEC_1_PDRP36-APND,N/A
GEN,SCE,SCEC_1_PDRP37,PDR-D SCEC 2,SCEC_1_PDRP37-APND,N/A
GEN,SCE,SCEC_1_PDRP38,PDR-D SCEC COR,SCEC_1_PDRP38-APND,N/A
GEN,SCE,SCEC_1_PDRP39,PDR-D SCEC 3,SCEC_1_PDRP39-APND,N/A
GEN,SCE,SCEC_1_PDRP42,SCEC_1_PDRP42,SCEC_1_PDRP42-APND,N/A
GEN,SCE,SCEC_1_RDRR01,SDP-C-C-LSCE,SCEC_1_RDRR01-APND,N/A
GEN,SCE,SCEC_1_RDRR02,BIP-C1-LCALP,SCEC_1_RDRR02-APND,N/A
GEN,SCE,SCEC_1_RDRR07,BIP-C-3-LSEES,SCEC_1_RDRR07-APND,N/A
GEN,SCE,SCEC_1_RDRR08,BIP-C-3-LSCE,SCEC_1_RDRR08-APND,N/A
GEN,SCE,SCEC_1_RDRR16,SDP-R-C-3-LSCE,SCEC_1_RDRR16-APND,N/A
GEN,SCE,SCEC_1_RDRR17,API-C-LSCE,SCEC_1_RDRR17-APND,N/A
GEN,SCE,SCEC_1_RDRR18,SDP-R-C-4-LSCE,SCEC_1_RDRR18-APND,N/A
GEN,SCE,SCEC_1_RDRR19,SDP-R-C-1-LSCE,SCEC_1_RDRR19-APND,N/A
GEN,SCE,SCEC_1_RDRR20,SDP-R-C-2-LSCE,SCEC_1_RDRR20-APND,N/A
GEN,SCE,SCEC_1_RDRR21,BIP-C1-LNEI1,SCEC_1_RDRR21-APND,N/A
GEN,SCE,SCEC_1_RDRR22,BIP-C1-LSEL1,SCEC_1_RDRR22-APND,N/A
GEN,SCE,SCEC_1_RDRR23,BIP-C1-LSEES,SCEC_1_RDRR23-APND,N/A
GEN,SCE,SCEC_1_RDRR24,BIP-C1-LSCE,SCEC_1_RDRR24-APND,N/A
GEN,SCE,SCEC_1_RDRR25,BIP-C2-LNEI1,SCEC_1_RDRR25-APND,N/A
GEN,SCE,SCEC_1_RDRR26,BIP-C2-LSEL1,SCEC_1_RDRR26-APND,N/A
GEN,SCE,SCEC_1_RDRR27,BIP-C2-LSCE,SCEC_1_RDRR27-APND,N/A
GEN,SCE,SCEC_1_RDRR28,BIP-C3-LNEI1,SCEC_1_RDRR28-APND,N/A
GEN,SCE,SCEC_1_RDRR29,BIP-C3-LCOR,SCEC_1_RDRR29-APND,N/A
GEN,SCE,SCEC_1_RDRR30,BIP-C3-LSEL1,SCEC_1_RDRR30-APND,N/A
GEN,SCE,SCEN_6_PDRP01,SCEN_6_PDRP01,SCEN_6_PDRP01-APND,N/A
GEN,SCE,SCEN_6_PDRP03,CBP-1-4-N-LSCE,SCEN_6_PDRP03-APND,N/A
GEN,SCE,SCEN_6_PDRP04,DRC-ENO-N-LSCE,SCEN_6_PDRP04-APND,N/A
GEN,SCE,SCEN_6_PDRP05,CBP-1-4-N-LSEL1,SCEN_6_PDRP05-APND,N/A
GEN,SCE,SCEN_6_PDRP10,DRC-ECI-N-LSCE,SCEN_6_PDRP10-APND,N/A
GEN,SCE,SCEN_6_PDRP12,CBP-1-4-N-LSCE,SCEN_6_PDRP12-APND,N/A
GEN,SCE,SCEN_6_PDRP16,CBP-1-4-N-LSCE,SCEN_6_PDRP16-APND,N/A
GEN,SCE,SCEN_6_PDRP17,PDR-D SCEN,SCEN_6_PDRP17-APND,N/A
GEN,SCE,SCEN_6_PDRP18,PDR-D SCEN LLAN,SCEN_6_PDRP18-APND,N/A
GEN,SCE,SCEN_6_PDRP19,PDR-D SCEN LCRLL,SCEN_6_PDRP19-APND,N/A
GEN,SCE,SCEN_6_PDRP20,PDRP-D SCEN EPA,SCEN_6_PDRP20-APND,N/A
GEN,SCE,SCEN_6_PDRP27,SCEN_6_PDRP27,SCEN_6_PDRP27-APND,N/A
GEN,SCE,SCEN_6_RDRR02,BIP-N-LSE,SCEN_6_RDRR02-APND,N/A
GEN,SCE,SCEN_6_RDRR03,BIP-N-LNEI1,SCEN_6_RDRR03-APND,N/A
GEN,SCE,SCEN_6_RDRR06,SDP-C-N-LSCE,SCEN_6_RDRR06-APND,N/A
GEN,SCE,SCEN_6_RDRR07,BIP-N-LSEES,SCEN_6_RDRR07-APND,N/A
GEN,SCE,SCEN_6_RDRR09,API-N-LSCE,SCEN_6_RDRR09-APND,N/A
GEN,SCE,SCEN_6_RDRR11,SDP-R-N-LSCE,SCEN_6_RDRR11-APND,N/A
GEN,SCE,SCEW_2_PDRP01,PDR-A SCEW 2,SCEW_2_PDRP01-APND,N/A
GEN,SCE,SCEW_2_PDRP02,SCEW_2_PDRP02,SCEW_2_PDRP02-APND,N/A
GEN,SCE,SCEW_2_PDRP14,DRC-ENO-W-LSCE,SCEW_2_PDRP14-APND,N/A
GEN,SCE,SCEW_2_PDRP15,PDR-F SCEW,SCEW_2_PDRP15-APND,N/A
GEN,SCE,SCEW_2_PDRP16,PDR-D SCEW LNE1,SCEW_2_PDRP16-APND,N/A
GEN,SCE,SCEW_2_PDRP17,PDR-E SCEW,SCEW_2_PDRP17-APND,N/A
GEN,SCE,SCEW_2_PDRP18,PDR-C SCEW,SCEW_2_PDRP18-APND,N/A
GEN,SCE,SCEW_2_PDRP19,SCEW_2_PDRP19,SCEW_2_PDRP19-APND,N/A
GEN,SCE,SCEW_2_PDRP20,SCEW_2_PDRP20,SCEW_2_PDRP20-APND,N/A
GEN,SCE,SCEW_2_PDRP21,PDR-A SCEW,SCEW_2_PDRP21-APND,N/A
GEN,SCE,SCEW_2_PDRP22,DRC-ECI-W-LNEI1,SCEW_2_PDRP22-APND,N/A
GEN,SCE,SCEW_2_PDRP23,CBP-1-4-W-LSEL1,SCEW_2_PDRP23-APND,N/A
GEN,SCE,SCEW_2_PDRP24,PDR-D SCEW,SCEW_2_PDRP24-APND,N/A
GEN,SCE,SCEW_2_PDRP25,PDR-D SCEW CEM1,SCEW_2_PDRP25-APND,N/A
GEN,SCE,SCEW_2_PDRP26,PDR-D SCEW PIPO,SCEW_2_PDRP26-APND,N/A
GEN,SCE,SCEW_2_PDRP38,SCEW_2_PDRP38,SCEW_2_PDRP38-APND,N/A
GEN,SCE,SCEW_2_PDRP39,SCEW_2_PDRP39,SCEW_2_PDRP39-APND,N/A
GEN,SCE,SCEW_2_RDRR01,BIP-W-2-LSCE,SCEW_2_RDRR01-APND,N/A
GEN,SCE,SCEW_2_RDRR03,BIP-W-3-LSEES,SCEW_2_RDRR03-APND,N/A
GEN,SCE,SCEW_2_RDRR04,BIP-W-3-LSCE,SCEW_2_RDRR04-APND,N/A
GEN,SCE,SCEW_2_RDRR06,SDP-C-W-LSCE,SCEW_2_RDRR06-APND,N/A
GEN,SCE,SCEW_2_RDRR08,BIP-W-1-LSCE,SCEW_2_RDRR08-APND,N/A
GEN,SCE,SCEW_2_RDRR10,BIP-W1-LNEI1,SCEW_2_RDRR10-APND,N/A
GEN,SCE,SCEW_2_RDRR11,API-W-LSCE,SCEW_2_RDRR11-APND,N/A
GEN,SCE,SCEW_2_RDRR13,SDP-R-W-LSCE,SCEW_2_RDRR13-APND,N/A
GEN,SCE,SCEW_2_RDRR14,BIP-W1-LSEL1,SCEW_2_RDRR14-APND,N/A
GEN,SCE,SCEW_2_RDRR15,BIP-W1-LSEES,SCEW_2_RDRR15-APND,N/A
GEN,SCE,SCEW_2_RDRR16,BIP-W3-LNEI1,SCEW_2_RDRR16-APND,N/A
GEN,SCE,SCEW_2_RDRR17,BIP-W3-LSEL1,SCEW_2_RDRR17-APND,N/A
GEN,SCE,SCEW_2_RDRR18,BIP-W3-LEDF,SCEW_2_RDRR18-APND,N/A
GEN,SCE,SCHD_1_PDRP05,DRC-ENO-H-LSCE,SCHD_1_PDRP05-APND,N/A
GEN,SCE,SCHD_1_PDRP11,SCHD_1_PDRP11,SCHD_1_PDRP11-APND,N/A
GEN,SCE,SCHD_1_PDRP12,SCHD_1_PDRP12,SCHD_1_PDRP12-APND,N/A
GEN,SCE,SCHD_1_PDRP13,DRC-ECI-H-LSCE,SCHD_1_PDRP13-APND,N/A
GEN,SCE,SCHD_1_PDRP14,CBP-1-4-H-LSEL1,SCHD_1_PDRP14-APND,N/A
GEN,SCE,SCHD_1_PDRP15,PDR-D SCHD,SCHD_1_PDRP15-APND,N/A
GEN,SCE,SCHD_1_RDRR03,BIP-H-LSEES,SCHD_1_RDRR03-APND,N/A
GEN,SCE,SCHD_1_RDRR04,SDP-C-H-LSCE,SCHD_1_RDRR04-APND,N/A
GEN,SCE,SCHD_1_RDRR05,BIP-H-LNEI1,SCHD_1_RDRR05-APND,N/A
GEN,SCE,SCHD_1_RDRR08,BIP-H-LSCE,SCHD_1_RDRR08-APND,N/A
GEN,SCE,SCHD_1_RDRR09,API-H-LSCE,SCHD_1_RDRR09-APND,N/A
GEN,SCE,SCHD_1_RDRR10,SDP-R-H-LSCE,SCHD_1_RDRR10-APND,N/A
GEN,PGAE,SCHNDR_1_OS2BM2,Open Sky Digester Genset 2,SCHINDLR_1_N021,34354_SCHINDLR_115_GUM1
GEN,PGAE,SCHNDR_1_FIVPTS,Five Points Solar Station,SCHLNDLR_7_N002,34355_SCHINDLR_12.5_GUFP
GEN,PGAE,SCHNDR_1_WSTSDE,Westside Solar Station,SCHLNDLR_7_N003,34355_SCHINDLR_12.5_GUWS
GEN,PGAE,SCHLTE_1_PL1X3,Tracy Combined Cycle Power Plant,SCHLTE_1_PL1X3-APND,N/A
GEN,SCE,SNCLRA_2_CREST,SCE SNCLRA_2_CREST,SCLARA_2_N114,24128_S.CLARA _230_GUM1
GEN,SCE,SNCLRA_6_QF,SANTA CLARA QFS,SCLARA_6_N008,24127_S.CLARA _66.0_GUQF
GEN,SCE,SNCLRA_2_UNIT1,New Indy Oxnard,SCLARA_6_N026,24127_S.CLARA _66.0_GUU1
GEN,SCE,SNCLRA_2_SPRHYD,Springville Hydroelectric Generator,SCLARA_6_N027,24127_S.CLARA _66.0_GUHG
GEN,SCE,SNCLRA_2_SPEBT1,Santa Paula Energy Storage Project,SCLARA_6_N028,24127_S.CLARA _66.0_GUSP
GEN,SCE,SCLD_1_PDRP02,DRC-ENO-L-LSCE,SCLD_1_PDRP02-APND,N/A
GEN,SCE,SCLD_1_PDRP03,CBP-1-4-L-LSCE,SCLD_1_PDRP03-APND,N/A
GEN,SCE,SCLD_1_PDRP04,CBP-1-4-L-LSEL1,SCLD_1_PDRP04-APND,N/A
GEN,SCE,SCLD_1_PDRP08,PDR-D SCLD,SCLD_1_PDRP08-APND,N/A
GEN,SCE,SCLD_1_PDRP10,SCLD_1_PDRP10,SCLD_1_PDRP10-APND,N/A
GEN,SCE,SCLD_1_RDRR09,API-L-LSCE,SCLD_1_RDRR09-APND,N/A
GEN,SCE,SCNW_6_PDRP03,DRC-ENO-NW-LSCE,SCNW_6_PDRP03-APND,N/A
GEN,SCE,SCNW_6_PDRP10,SCNW_6_PDRP10,SCNW_6_PDRP10-APND,N/A
GEN,SCE,SCNW_6_PDRP11,SCNW_6_PDRP11,SCNW_6_PDRP11-APND,N/A
GEN,SCE,SCNW_6_PDRP12,SCNW_6_PDRP12,SCNW_6_PDRP12-APND,N/A
GEN,SCE,SCNW_6_PDRP13,DRC-ECI-NW-LNEI1,SCNW_6_PDRP13-APND,N/A
GEN,SCE,SCNW_6_PDRP14,CBP-1-4-NW-LSEL1,SCNW_6_PDRP14-APND,N/A
GEN,SCE,SCNW_6_PDRP15,PDR-D SCNW,SCNW_6_PDRP15-APND,N/A
GEN,SCE,SCNW_6_PDRP16,DRC-ECI-NW-LSCE,SCNW_6_PDRP16-APND,N/A
GEN,SCE,SCNW_6_RDRR04,SDP-R-NW-LSCE,SCNW_6_RDRR04-APND,N/A
GEN,SCE,SCNW_6_RDRR05,SDP-C-NW-LSCE,SCNW_6_RDRR05-APND,N/A
GEN,SCE,SCNW_6_RDRR07,BIP-NW-LCRLL,SCNW_6_RDRR07-APND,N/A
GEN,SCE,SCNW_6_RDRR08,BIP-NW-LSCE,SCNW_6_RDRR08-APND,N/A
GEN,SCE,SCNW_6_RDRR09,API-NW-LSCE,SCNW_6_RDRR09-APND,N/A
GEN,SDGE,SDG1_1_PDRP01,PDR-E SDG1,SDG1_1_PDRP01-APND,N/A
GEN,SDGE,SDG1_1_PDRP02,SDGE_CBP_BunDO4_b,SDG1_1_PDRP02-APND,N/A
GEN,SDGE,SDG1_1_PDRP03,Stater Bros Markets,SDG1_1_PDRP03-APND,N/A
GEN,SDGE,SDG1_1_PDRP04,SDG1_1_PDRP04,SDG1_1_PDRP04-APND,N/A
GEN,SDGE,SDG1_1_PDRP05,SDG1_1_PDRP05,SDG1_1_PDRP05-APND,N/A
GEN,SDGE,SDG1_1_PDRP06,SDG1_1_PDRP06,SDG1_1_PDRP06-APND,N/A
GEN,SDGE,SDG1_1_PDRP07,SDG1_1_PDRP07,SDG1_1_PDRP07-APND,N/A
GEN,SDGE,SDG1_1_PDRP08,SDG1_1_PDRP08,SDG1_1_PDRP08-APND,N/A
GEN,SDGE,SDG1_1_PDRP09,SDG1_1_PDRP09,SDG1_1_PDRP09-APND,N/A
GEN,SDGE,SDG1_1_PDRP10,SDG1_1_PDRP10,SDG1_1_PDRP10-APND,N/A
GEN,SDGE,SDG1_1_PDRP11,SDGE_CBP_DA_DIRACC_1,SDG1_1_PDRP11-APND,N/A
GEN,SDGE,SDG1_1_PDRP14,SDG1_1_PDRP14,SDG1_1_PDRP14-APND,N/A
GEN,SDGE,SDG1_1_PDRP15,SDG1_1_PDRP15,SDG1_1_PDRP15-APND,N/A
